distance_mm,duration_micros,dest,origin,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r,comment
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
55,55,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[273, -124, -20, -24]","[134, 150, -20, 49]",bottom_left,134.0,150.0,-20.0,49.0,top_right,273,-124,-20,-24,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
56,56,"[268, 0, -20, 0]","[273, -124, -20, -24]",top_right,273.0,-124.0,-20.0,-24.0,top_middle,268,0,-20,0,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
57,57,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
55,55,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[126, 6, -20, 3]","[268, 0, -20, 0]",top_middle,268.0,0.0,-20.0,0.0,bottom_middle,126,6,-20,3,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
55,55,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
55,55,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
55,55,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
55,55,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
55,55,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
55,55,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
86,86,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
65,65,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
56,56,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
46,46,"[202, -130, -20, -61]","[126, 6, -20, 3]",bottom_middle,126.0,6.0,-20.0,3.0,right_middle,202,-130,-20,-61,block in bottom right quadrant
